pdf,page,country,hs_code,description
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,2,US,0901.11.0065,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion Coffee, whether or not roasted Coffee, not roasted: Not decaffeinated Coffee, whether or not roasted Coffee, not roasted: Not decaffeinated. Other: Other"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,2,,0901.12.00,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion Coffee, whether or not roasted Decaffeinated."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,2,US,0901.12.0020,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion Coffee, whether or not roasted Decaffeinated Coffee, whether or not roasted Decaffeinated. Arabica: Certified organic."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,2,US,0901.12.0035,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion Coffee, whether or not roasted Decaffeinated Coffee, whether or not roasted Decaffeinated. Arabica: Other."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,2,US,0901.12.0040,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion Coffee, whether or not roasted Decaffeinated Coffee, whether or not roasted Decaffeinated. Robusta: Certified organic."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,2,US,0901.12.0055,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion Coffee, whether or not roasted Decaffeinated Coffee, whether or not roasted Decaffeinated. Robusta: Other."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,2,US,0901.12.0060,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion Coffee, whether or not roasted Decaffeinated Coffee, whether or not roasted Decaffeinated. Other: Certified organic."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,2,US,0901.12.0075,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion Coffee, whether or not roasted Decaffeinated Coffee, whether or not roasted Decaffeinated. Other: Other."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,,0901,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.)"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,,0901.21.00,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Coffee, roasted: Not decaffeinated."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.21.0015,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Coffee, roasted: Not decaffeinated Coffee, roasted: Not decaffeinated In retail containers weighing 2 kg or less: Arabica: Certified organic"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.21.0020,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Coffee, roasted: Not decaffeinated Coffee, roasted: Not decaffeinated In retail containers weighing 2 kg or less: Arabica: Other"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.21.0025,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Coffee, roasted: Not decaffeinated Coffee, roasted: Not decaffeinated In retail containers weighing 2 kg or less: Robusta: Certified organic"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.21.0029,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Coffee, roasted: Not decaffeinated Coffee, roasted: Not decaffeinated In retail containers weighing 2 kg or less: Robusta: Other"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.21.0040,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Coffee, roasted: Not decaffeinated Coffee, roasted: Not decaffeinated In retail containers weighing 2 kg or less: Other: Certified organic"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.21.0049,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Coffee, roasted: Not decaffeinated Coffee, roasted: Not decaffeinated In retail containers weighing 2 kg or less: Other: Other"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.21.0055,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Coffee, roasted: Not decaffeinated Coffee, roasted: Not decaffeinated In retail containers weighing 2 kg or less: Other: Certified organic"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.21.0065,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Coffee, roasted: Not decaffeinated Coffee, roasted: Not decaffeinated In retail containers weighing 2 kg or less: Other: Other"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,,0901.22.00,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Decaffeinated."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.22.0035,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Decaffeinated Decaffeinated. In retail containers weighing 2 kg or less: Certified organic"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.22.0040,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Decaffeinated Decaffeinated. In retail containers weighing 2 kg or less: Other: Arabica"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.22.0050,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Decaffeinated Decaffeinated. In retail containers weighing 2 kg or less: Other: Robusta"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.22.0055,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Decaffeinated Decaffeinated. In retail containers weighing 2 kg or less: Other: Other"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.22.0065,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Decaffeinated Decaffeinated. Other: Arabica: Certified organic"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.22.0070,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Decaffeinated Decaffeinated. Other: Arabica: Other"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.22.0075,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Decaffeinated Decaffeinated. Other: Robusta: Certified organic"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.22.0080,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Decaffeinated Decaffeinated. Other: Robusta: Other"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.22.0090,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Decaffeinated Decaffeinated. Other: Other"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,,0901.90,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Other:"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.90.1000,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Other: Coffee husks and skins"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,3,US,0901.90.2000,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion: (con.) Other: Coffee substitutes containing coffee"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,,0902,"Tea, whether or not flavored:"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,,0902.10,"Tea, whether or not flavored: Green tea (not fermented) in immediate packings of a content not exceeding 3 kg:"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,,0902.10.10,"Tea, whether or not flavored: Green tea (not fermented) in immediate packings of a content not exceeding 3 kg: Flavored."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,US,0902.10.1015,"Tea, whether or not flavored: Green tea (not fermented) in immediate packings of a content not exceeding 3 kg: Flavored. Certified organic."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,US,0902.10.1050,"Tea, whether or not flavored: Green tea (not fermented) in immediate packings of a content not exceeding 3 kg: Flavored. Other."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,,0902.10.90,"Tea, whether or not flavored: Green tea (not fermented) in immediate packings of a content not exceeding 3 kg: Other."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,US,0902.10.9015,"Tea, whether or not flavored: Green tea (not fermented) in immediate packings of a content not exceeding 3 kg: Other. Certified organic."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,US,0902.10.9050,"Tea, whether or not flavored: Green tea (not fermented) in immediate packings of a content not exceeding 3 kg: Other. Other."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,,0902.20,"Tea, whether or not flavored Other green tea (not fermented):"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,US,0902.20.1000,"Tea, whether or not flavored Other green tea (not fermented) Other green tea (not fermented): Flavored."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,,0902.20.90,"Tea, whether or not flavored Other green tea (not fermented) Other green tea (not fermented): Other."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,US,0902.20.9015,"Tea, whether or not flavored Other green tea (not fermented) Other green tea (not fermented): Other Other green tea (not fermented): Other. Certified organic."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,US,0902.20.9050,"Tea, whether or not flavored Other green tea (not fermented) Other green tea (not fermented): Other Other green tea (not fermented): Other. Other."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,,0902.30.00,"Tea, whether or not flavored Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg..."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,US,0902.30.0015,"Tea, whether or not flavored Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg... In tea bags: Certified organic."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,US,0902.30.0050,"Tea, whether or not flavored Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg... In tea bags: Other."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,US,0902.30.0090,"Tea, whether or not flavored Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg... Other."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,US,0902.40.0000,"Tea, whether or not flavored Other black tea (fermented) and other partly fermented tea."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,4,US,0903.00.0000,Maté.
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,5,,0904,"Pepper of the genus Piper, dried or crushed or ground fruits of the genus Capsicum (peppers) or of the genus Pimenta (e.g., allspice)"
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,5,,0904.11.00,"Pepper of the genus Piper, dried or crushed or ground fruits of the genus Capsicum (peppers) or of the genus Pimenta (e.g., allspice) Pepper of the genus Piper. Neither crushed nor ground."
HS Code/country specific/Chapter 9_2025HTSRev32.pdf,5,US,0904.11.0020,"Pepper of the genus Piper, dried or crushed or ground fruits of the genus Capsicum (peppers) or of the genus Pimenta (e.g., allspice) Pepper of the genus Piper. Neither crushed nor ground Pepper of the genus Piper. Neither crushed nor ground. Black"
